month,mean
2008-11,19.5
2008-12,13.3
2009-01,14.8
2009-02,15.9
2009-03,19.7
2009-04,22.0
2009-05,30.1
2009-06,31.5
2009-07,36.8
2009-08,35.2
2009-09,32.2
2009-10,23.6
2009-11,19.7
2009-12,12.1
2010-01,14.1
2010-02,15.1
2010-03,17.1
2010-04,21.4
2010-05,25.7
2010-06,32.9
2010-07,36.0
2010-08,34.5
2010-09,33.1
2010-10,25.4
2010-11,17.2
2010-12,15.3
2011-01,13.1
2011-02,12.9
2011-03,19.9
2011-04,23.5
2011-05,26.0
2011-06,32.6
2011-07,35.2
2011-08,36.8
2011-09,33.0
2011-10,26.0
2011-11,17.5
2011-12,11.8
2012-01,14.8
2012-02,15.7
2012-03,18.8
2012-04,23.9
2012-05,29.2
2012-06,34.3
2012-07,34.4
2012-08,35.2
2012-09,31.5
2012-10,26.0
2012-11,20.2
2012-12,13.7
2013-01,12.0
2013-02,14.0
2013-03,20.9
2013-04,24.1
2013-05,28.9
2013-06,34.9
2013-07,35.4
2013-08,34.8
2013-09,31.5
2013-10,23.6
2013-11,19.3
2013-12,13.5
2014-01,15.5
2014-02,18.0
2014-03,20.6
2014-04,23.8
2014-05,28.4
2014-06,34.0
2014-07,35.8
2014-08,33.1
2014-09,31.7
2014-10,26.7
2014-11,18.9
2014-12,14.3
2015-01,14.8
2015-02,18.7
2015-03,22.3
2015-04,23.5
2015-05,26.0
2015-06,34.5
2015-07,34.8
2015-08,35.9
2015-09,32.1
2015-10,26.3
2015-11,16.7
2015-12,12.3
2016-01,13.1
2016-02,18.7
2016-03,20.8
2016-04,23.0
2016-05,26.6
2016-06,34.9
2016-07,36.2
2016-08,33.3
2016-09,30.3
2016-10,27.2
2016-11,19.6
2016-12,14.4
2017-01,12.8
2017-02,16.6
2017-03,21.5
2017-04,24.0
2017-05,27.7
2017-06,34.8
2017-07,35.0
2017-08,34.4
2017-09,31.0
2017-10,26.9
2017-11,21.8
2017-12,15.1
