,month,mean
424,1987-01,-1.7
425,1987-02,-1.7
426,1987-03,3.6
427,1987-04,9.2
428,1987-05,
429,1987-06,19.9
430,1987-07,22.1
431,1987-08,21.2
432,1987-09,18.5
433,1987-10,12.2
434,1987-11,6.7
435,1987-12,2.2
436,1988-01,-2.4
437,1988-02,0.1
438,1988-03,3.9
439,1988-04,8.2
440,1988-05,14.2
441,1988-06,20.3
442,1988-07,23.2
443,1988-08,24.2
444,1988-09,18.1
445,1988-10,10.4
446,1988-11,8.2
447,1988-12,0.4
448,1989-01,1.4
449,1989-02,-0.8
450,1989-03,2.9
451,1989-04,7.7
452,1989-05,15.2
453,1989-06,19.8
454,1989-07,22.7
455,1989-08,22.0
456,1989-09,18.2
457,1989-10,12.9
458,1989-11,6.0
459,1989-12,-5.7
460,1990-01,2.4
461,1990-02,1.2
462,1990-03,4.5
463,1990-04,8.7
464,1990-05,12.7
465,1990-06,19.2
466,1990-07,22.8
467,1990-08,22.9
468,1990-09,18.1
469,1990-10,14.6
470,1990-11,9.2
471,1990-12,4.8
472,1991-01,-1.4
473,1991-02,2.3
474,1991-03,5.3
475,1991-04,10.7
476,1991-05,17.4
477,1991-06,21.1
478,1991-07,23.7
479,1991-08,23.2
480,1991-09,17.5
481,1991-10,13.5
482,1991-11,7.3
483,1991-12,2.2
484,1992-01,-0.6
485,1992-02,0.2
486,1992-03,1.9
487,1992-04,8.0
488,1992-05,13.1
489,1992-06,19.9
490,1992-07,20.8
491,1992-08,21.3
492,1992-09,17.7
493,1992-10,11.4
494,1992-11,6.1
495,1992-12,1.6
496,1993-01,0.2
497,1993-02,-2.7
498,1993-03,2.4
499,1993-04,9.1
500,1993-05,15.7
501,1993-06,20.8
502,1993-07,23.7
503,1993-08,23.1
504,1993-09,18.2
505,1993-10,11.3
506,1993-11,7.6
507,1993-12,1.2
508,1994-01,-5.4
509,1994-02,-2.8
510,1994-03,3.4
511,1994-04,10.8
512,1994-05,14.7
513,1994-06,22.2
514,1994-07,25.3
515,1994-08,22.4
516,1994-09,17.9
517,1994-10,13.1
518,1994-11,9.4
519,1994-12,3.6
520,1995-01,1.4
521,1995-02,-2.0
522,1995-03,3.8
523,1995-04,7.8
524,1995-05,14.0
525,1995-06,20.3
526,1995-07,24.4
527,1995-08,22.7
528,1995-09,17.3
529,1995-10,14.7
530,1995-11,5.5
531,1995-12,-0.2
532,1996-01,-1.1
533,1996-02,-0.6
534,1996-03,2.4
535,1996-04,8.8
536,1996-05,14.0
537,1996-06,20.0
538,1996-07,22.1
539,1996-08,21.6
540,1996-09,17.8
541,1996-10,11.7
542,1996-11,4.5
543,1996-12,3.9
544,1997-01,-1.6
545,1997-02,2.2
546,1997-03,2.6
547,1997-04,7.9
548,1997-05,13.3
549,1997-06,20.1
550,1997-07,23.0
551,1997-08,21.7
552,1997-09,17.8
553,1997-10,11.4
554,1997-11,5.3
555,1997-12,1.7
556,1998-01,1.0
557,1998-02,1.7
558,1998-03,5.1
559,1998-04,9.7
560,1998-05,15.7
561,1998-06,18.1
562,1998-07,23.5
563,1998-08,22.5
564,1998-09,18.8
565,1998-10,12.3
566,1998-11,6.8
567,1998-12,3.8
568,1999-01,-1.5
569,1999-02,0.7
570,1999-03,3.9
571,1999-04,9.1
572,1999-05,14.4
573,1999-06,21.6
574,1999-07,24.2
575,1999-08,21.8
576,1999-09,19.4
577,1999-10,11.6
578,1999-11,8.8
579,1999-12,2.9
580,2000-01,-2.6
581,2000-02,1.2
582,2000-03,6.2
583,2000-04,8.5
584,2000-05,14.0
585,2000-06,19.6
586,2000-07,21.0
587,2000-08,21.3
588,2000-09,17.5
589,2000-10,12.1
590,2000-11,6.4
591,2000-12,-1.5
592,2001-01,-1.2
593,2001-02,-0.3
594,2001-03,1.8
595,2001-04,9.2
596,2001-05,15.3
597,2001-06,21.7
598,2001-07,21.0
599,2001-08,23.2
600,2001-09,18.4
601,2001-10,13.3
602,2001-11,9.0
603,2001-12,4.7
604,2002-01,2.6
605,2002-02,2.3
606,2002-03,4.5
607,2002-04,9.7
608,2002-05,14.4
609,2002-06,19.1
610,2002-07,23.9
611,2002-08,24.0
612,2002-09,20.2
613,2002-10,11.3
614,2002-11,6.0
615,2002-12,0.6
616,2003-01,-4.5
617,2003-02,-3.2
618,2003-03,3.1
619,2003-04,6.8
620,2003-05,12.7
621,2003-06,18.5
622,2003-07,23.5
623,2003-08,23.4
624,2003-09,18.7
625,2003-10,11.6
626,2003-11,7.7
627,2003-12,2.2
628,2004-01,-6.4
629,2004-02,0.4
630,2004-03,4.0
631,2004-04,9.7
632,2004-05,14.8
633,2004-06,19.1
634,2004-07,21.7
635,2004-08,22.2
636,2004-09,18.4
637,2004-10,12.1
638,2004-11,6.8
639,2004-12,1.6
640,2005-01,-3.0
641,2005-02,-0.6
642,2005-03,1.8
643,2005-04,9.8
644,2005-05,11.2
645,2005-06,20.2
646,2005-07,22.9
647,2005-08,23.5
648,2005-09,19.9
649,2005-10,12.6
650,2005-11,7.7
651,2005-12,0.2
652,2006-01,2.4
653,2006-02,-0.6
654,2006-03,3.7
655,2006-04,9.8
656,2006-05,13.9
657,2006-06,20.0
658,2006-07,24.3
659,2006-08,21.9
660,2006-09,18.1
661,2006-10,12.3
662,2006-11,9.5
663,2006-12,4.9
664,2007-01,0.4
665,2007-02,-3.3
666,2007-03,3.0
667,2007-04,7.3
668,2007-05,16.4
669,2007-06,20.2
670,2007-07,22.7
671,2007-08,22.5
672,2007-09,19.8
673,2007-10,15.1
674,2007-11,6.1
675,2007-12,0.3
676,2008-01,0.7
677,2008-02,0.2
678,2008-03,3.4
679,2008-04,9.6
680,2008-05,14.3
681,2008-06,21.2
682,2008-07,23.9
683,2008-08,21.1
684,2008-09,18.4
685,2008-10,11.8
686,2008-11,6.2
687,2008-12,1.9
688,2009-01,-4.0
689,2009-02,0.4
690,2009-03,3.0
691,2009-04,10.3
692,2009-05,15.2
693,2009-06,17.4
694,2009-07,21.4
695,2009-08,23.1
696,2009-09,17.3
697,2009-10,11.0
698,2009-11,9.4
699,2009-12,1.0
700,2010-01,-1.3
701,2010-02,0.7
702,2010-03,6.6
703,2010-04,11.7
704,2010-05,17.1
705,2010-06,21.3
706,2010-07,25.1
707,2010-08,23.0
708,2010-09,20.4
709,2010-10,13.2
710,2010-11,7.1
711,2010-12,0.4
712,2011-01,-2.4
713,2011-02,-0.8
714,2011-03,3.9
715,2011-04,10.1
716,2011-05,15.1
717,2011-06,19.5
718,2011-07,25.0
719,2011-08,23.3
720,2011-09,19.6
721,2011-10,14.2
722,2011-11,10.2
723,2011-12,4.5
724,2012-01,1.2
725,2012-02,3.0
726,2012-03,8.2
727,2012-04,11.7
728,2012-05,15.7
729,2012-06,19.3
730,2012-07,24.1
731,2012-08,23.7
732,2012-09,18.2
733,2012-10,13.6
734,2012-11,5.6
735,2012-12,3.6
736,2013-01,-0.2
737,2013-02,-0.4
738,2013-03,3.2
739,2013-04,9.4
740,2013-05,14.9
741,2013-06,20.9
742,2013-07,25.0
743,2013-08,22.3
744,2013-09,18.2
745,2013-10,13.7
746,2013-11,6.0
747,2013-12,0.8
748,2014-01,-2.5
749,2014-02,-1.6
750,2014-03,0.9
751,2014-04,9.0
752,2014-05,14.8
753,2014-06,20.2
754,2014-07,23.4
755,2014-08,21.6
756,2014-09,19.0
757,2014-10,13.5
758,2014-11,5.8
759,2014-12,3.5
760,2015-01,-3.2
761,2015-02,-7.1
762,2015-03,0.7
763,2015-04,8.9
764,2015-05,16.8
765,2015-06,18.1
766,2015-07,23.3
767,2015-08,23.7
768,2015-09,20.7
769,2015-10,12.2
770,2015-11,9.2
771,2015-12,7.4
772,2016-01,0.3
773,2016-02,1.5
774,2016-03,5.9
775,2016-04,8.4
776,2016-05,14.8
777,2016-06,20.2
778,2016-07,24.5
779,2016-08,24.7
780,2016-09,19.7
781,2016-10,13.0
782,2016-11,7.9
783,2016-12,1.8
784,2017-01,
785,2017-02,
786,2017-03,
787,2017-04,
788,2017-05,
789,2017-06,
790,2017-07,
791,2017-08,
792,2017-09,
793,2017-10,
794,2017-11,
795,2017-12,
