,month,mean
694,2009-07,21.5
695,2009-08,22.4
696,2009-09,22.3
697,2009-10,18.7
698,2009-11,16.3
699,2009-12,13.7
700,2010-01,14.6
701,2010-02,14.6
702,2010-03,15.7
703,2010-04,15.6
704,2010-05,16.7
705,2010-06,17.7
706,2010-07,18.8
707,2010-08,20.0
708,2010-09,20.5
709,2010-10,20.0
710,2010-11,16.8
711,2010-12,14.9
712,2011-01,15.6
713,2011-02,14.2
714,2011-03,16.1
715,2011-04,17.6
716,2011-05,18.2
717,2011-06,18.6
718,2011-07,21.1
719,2011-08,20.6
720,2011-09,20.7
721,2011-10,18.7
722,2011-11,15.7
723,2011-12,13.1
724,2012-01,14.5
725,2012-02,14.4
726,2012-03,14.5
727,2012-04,16.2
728,2012-05,17.6
729,2012-06,18.4
730,2012-07,20.4
731,2012-08,23.2
732,2012-09,23.8
733,2012-10,20.6
734,2012-11,16.8
735,2012-12,14.1
736,2013-01,13.2
737,2013-02,13.5
738,2013-03,15.6
739,2013-04,16.6
740,2013-05,18.8
741,2013-06,19.2
742,2013-07,21.3
743,2013-08,21.5
744,2013-09,21.9
745,2013-10,18.9
746,2013-11,17.7
747,2013-12,15.2
748,2014-01,16.3
749,2014-02,16.2
750,2014-03,17.8
751,2014-04,18.5
752,2014-05,20.8
753,2014-06,20.2
754,2014-07,23.1
755,2014-08,23.2
756,2014-09,24.2
757,2014-10,22.1
758,2014-11,18.7
759,2014-12,15.9
760,2015-01,16.0
761,2015-02,17.3
762,2015-03,19.2
763,2015-04,18.8
764,2015-05,17.7
765,2015-06,20.5
766,2015-07,22.5
767,2015-08,24.0
768,2015-09,25.1
769,2015-10,23.5
770,2015-11,17.4
771,2015-12,14.5
772,2016-01,14.7
773,2016-02,17.7
774,2016-03,17.0
775,2016-04,18.6
776,2016-05,18.3
777,2016-06,20.5
778,2016-07,21.6
779,2016-08,22.7
780,2016-09,22.2
781,2016-10,21.4
782,2016-11,18.8
783,2016-12,15.0
784,2017-01,14.4
785,2017-02,15.3
786,2017-03,17.1
787,2017-04,18.5
788,2017-05,18.3
789,2017-06,19.8
790,2017-07,22.8
791,2017-08,22.8
792,2017-09,22.7
793,2017-10,21.7
794,2017-11,18.4
795,2017-12,15.7
