,month,mean
532,1996-01,13.3
533,1996-02,17.4
534,1996-03,18.4
535,1996-04,23.4
536,1996-05,28.3
537,1996-06,33.3
538,1996-07,35.1
539,1996-08,34.5
540,1996-09,29.1
541,1996-10,23.8
542,1996-11,18.1
543,1996-12,13.6
544,1997-01,13.2
545,1997-02,14.3
546,1997-03,20.8
547,1997-04,21.6
548,1997-05,30.2
549,1997-06,30.9
550,1997-07,34.3
551,1997-08,33.8
552,1997-09,32.2
553,1997-10,23.7
554,1997-11,17.9
555,1997-12,11.6
556,1998-01,13.7
557,1998-02,12.3
558,1998-03,16.6
559,1998-04,19.2
560,1998-05,24.5
561,1998-06,29.6
562,1998-07,34.7
563,1998-08,34.8
564,1998-09,31.0
565,1998-10,23.1
566,1998-11,16.7
567,1998-12,12.4
568,1999-01,13.5
569,1999-02,15.6
570,1999-03,18.2
571,1999-04,18.7
572,1999-05,26.6
573,1999-06,31.6
574,1999-07,32.9
575,1999-08,33.9
576,1999-09,30.8
577,1999-10,26.3
578,1999-11,20.1
579,1999-12,12.9
580,2000-01,14.5
581,2000-02,16.1
582,2000-03,17.2
583,2000-04,24.1
584,2000-05,29.4
585,2000-06,32.8
586,2000-07,35.0
587,2000-08,33.6
588,2000-09,32.3
589,2000-10,22.6
590,2000-11,13.8
591,2000-12,14.1
592,2001-01,12.2
593,2001-02,13.8
594,2001-03,18.7
595,2001-04,22.1
596,2001-05,30.6
597,2001-06,33.4
598,2001-07,34.7
599,2001-08,34.9
600,2001-09,33.5
601,2001-10,26.3
602,2001-11,20.2
603,2001-12,12.1
604,2002-01,13.3
605,2002-02,16.3
606,2002-03,18.4
607,2002-04,24.8
608,2002-05,27.6
609,2002-06,34.1
610,2002-07,35.6
611,2002-08,35.0
612,2002-09,32.1
613,2002-10,24.0
614,2002-11,19.4
615,2002-12,12.9
616,2003-01,16.6
617,2003-02,15.2
618,2003-03,18.2
619,2003-04,21.2
620,2003-05,28.5
621,2003-06,33.2
622,2003-07,36.5
623,2003-08,34.8
624,2003-09,32.6
625,2003-10,28.2
626,2003-11,16.7
627,2003-12,13.8
628,2004-01,14.2
629,2004-02,13.3
630,2004-03,22.4
631,2004-04,22.7
632,2004-05,28.5
633,2004-06,32.9
634,2004-07,34.8
635,2004-08,33.8
636,2004-09,31.2
637,2004-10,24.0
638,2004-11,16.1
639,2004-12,13.3
640,2005-01,14.4
641,2005-02,15.1
642,2005-03,17.7
643,2005-04,22.4
644,2005-05,28.2
645,2005-06,32.4
646,2005-07,36.3
647,2005-08,33.5
648,2005-09,32.0
649,2005-10,25.7
650,2005-11,19.1
651,2005-12,13.8
652,2006-01,14.3
653,2006-02,16.6
654,2006-03,16.9
655,2006-04,22.6
656,2006-05,29.3
657,2006-06,34.8
658,2006-07,35.9
659,2006-08,33.7
660,2006-09,29.8
661,2006-10,24.5
662,2006-11,19.5
663,2006-12,12.4
664,2007-01,11.7
665,2007-02,15.6
666,2007-03,20.5
667,2007-04,23.1
668,2007-05,29.2
669,2007-06,33.8
670,2007-07,35.5
671,2007-08,35.7
672,2007-09,32.4
673,2007-10,25.7
674,2007-11,21.1
675,2007-12,11.8
676,2008-01,12.6
677,2008-02,14.6
678,2008-03,19.2
679,2008-04,23.4
680,2008-05,25.9
681,2008-06,34.0
682,2008-07,35.0
683,2008-08,33.8
684,2008-09,32.1
685,2008-10,25.5
686,2008-11,19.5
687,2008-12,13.3
688,2009-01,14.8
689,2009-02,15.9
690,2009-03,19.7
691,2009-04,22.0
692,2009-05,30.1
693,2009-06,31.5
694,2009-07,36.8
695,2009-08,35.2
696,2009-09,32.2
697,2009-10,23.6
698,2009-11,19.7
699,2009-12,12.1
700,2010-01,14.1
701,2010-02,15.1
702,2010-03,17.1
703,2010-04,21.4
704,2010-05,25.7
705,2010-06,32.9
706,2010-07,36.0
707,2010-08,34.5
708,2010-09,33.1
709,2010-10,25.4
710,2010-11,17.2
711,2010-12,15.3
712,2011-01,13.1
713,2011-02,12.9
714,2011-03,19.9
715,2011-04,23.5
716,2011-05,26.0
717,2011-06,32.6
718,2011-07,35.2
719,2011-08,36.8
720,2011-09,33.0
721,2011-10,26.0
722,2011-11,17.5
723,2011-12,11.8
724,2012-01,14.8
725,2012-02,15.7
726,2012-03,18.8
727,2012-04,23.9
728,2012-05,29.2
729,2012-06,34.3
730,2012-07,34.4
731,2012-08,35.2
732,2012-09,31.5
733,2012-10,26.0
734,2012-11,20.2
735,2012-12,13.7
736,2013-01,12.0
737,2013-02,14.0
738,2013-03,20.9
739,2013-04,24.1
740,2013-05,28.9
741,2013-06,34.9
742,2013-07,35.4
743,2013-08,34.8
744,2013-09,31.5
745,2013-10,23.6
746,2013-11,19.3
747,2013-12,13.5
748,2014-01,15.5
749,2014-02,18.0
750,2014-03,20.6
751,2014-04,23.8
752,2014-05,28.4
753,2014-06,34.0
754,2014-07,35.8
755,2014-08,33.1
756,2014-09,31.7
757,2014-10,26.7
758,2014-11,18.9
759,2014-12,14.3
760,2015-01,14.8
761,2015-02,18.7
762,2015-03,22.3
763,2015-04,23.5
764,2015-05,26.0
765,2015-06,34.5
766,2015-07,34.8
767,2015-08,35.9
768,2015-09,32.1
769,2015-10,26.3
770,2015-11,16.7
771,2015-12,12.3
772,2016-01,13.1
773,2016-02,18.7
774,2016-03,20.8
775,2016-04,23.0
776,2016-05,26.6
777,2016-06,34.9
778,2016-07,36.2
779,2016-08,33.3
780,2016-09,30.3
781,2016-10,27.2
782,2016-11,19.6
